,SurveyID,N,live,coral,turf,algae,cca,sand,left,add,N_used,coverage,Storage_kg,Accretion_kgyr,GPP_ghr,Calc_ghr,Rugosity,BranchSpace_cm3,BiomassStand_g,OrgGrowth_gyr,pc1,pc2,SiteCode,SiteLatitude,SiteLongitude,Country,SiteName,Location,Depth,SurveyDate
1877,912344728,100,93,31,15,0,1,7,46,100,47,50.53763441,6.686063341,1.525071782,0.33695284,0.117173979,1.107949453,7193.548736,141.1071871,118.3030396,-0.195721458,1.792296248,BOCAS2,9.28993,-82.34309,Panama,Almirante,Bocas Del Toro,3.5,03/04/2015
1878,912344729,100,93,31,37,0,0,7,25,100,68,73.11827957,5.70856105,1.2311216,0.477159054,0.100683528,1.078289029,7943.952529,175.9507091,255.8325054,-0.341354183,1.293869306,BOCAS3,9.237191,-82.328229,Panama,Pastores SE,Bocas Del Toro,4,04/04/2015
1879,912344730,59,59,0,47,0,0,0,12,59,47,79.66101695,0,0,0.358883327,0,0.59,0,143.8035239,307.7878292,-3.723052808,1.831034703,BOCAS5,9.304745,-82.275598,Panama,Coco Pt,Bocas Del Toro,3,04/04/2015
1880,912344731,61,61,0,57,0,0,0,4,61,57,93.44262295,0,0,0.435241482,0,0.61,0,174.4000184,373.2746013,-3.618919277,1.531267108,BOCAS5,9.304745,-82.275598,Panama,Coco Pt,Bocas Del Toro,4,04/04/2015
1881,912344732,100,100,61,37,0,0,0,2,100,98,98,11.74491461,2.461516756,0.673020202,0.195403175,1.154607853,14094.10933,255.4711486,270.2542152,0.983369672,0.797686713,BOCAS7,9.33324,-82.21558,Panama,Hospital Point,Bocas Del Toro,6,05/04/2015
1882,912344733,100,97,4,83,0,3,3,7,100,90,92.78350515,2.107972931,0.608676809,0.678511405,0.033193753,1.031415927,0,298.8756789,553.7100619,-1.51213542,0.479484481,BOCAS8,9.34872,-82.26258,Panama,STRI Point,Bocas Del Toro,10,05/04/2015
1883,912344734,100,100,33,36,0,16,0,15,100,85,85,10.27191105,32.78199913,1.038817138,0.513389889,1.032642117,8767.819549,231.8739003,344.7560888,1.932771109,0.65835203,BOCAS1,9.23392,-82.11185,Panama,Popa,Bocas Del Toro,5,03/04/2015
1884,912344735,100,96,18,54,11,0,4,13,100,83,86.45833333,4.066438942,0.819414097,1.728024413,0.058582583,1.051341923,2818.821865,264.2902329,1706.339792,-1.119986339,-0.857761587,BOCAS10,9.265417,-82.119056,Panama,Crawl Cay,Bocas Del Toro,5,07/04/2015
1885,912344736,100,81,4,58,2,5,19,12,100,69,85.18518519,1.910984202,0.579464139,0.711318476,0.031324074,1.018233416,256.2565332,223.9731098,635.1487994,-1.696989308,0.606877007,BOCAS11,9.291093,-82.345202,Panama,Almirante-Pondsak,Bocas Del Toro,5,08/04/2015
1886,912344737,100,83,2,72,0,3,17,6,100,77,92.77108434,0.796393738,0.220832478,0.57771011,0.011154004,1,0,237.2593604,476.7256588,-2.17309257,0.809290664,BOCAS13,9.357578,-82.271572,Panama,Casa Blanca,Bocas Del Toro,8,08/04/2015
1887,912344738,100,97,40,37,0,0,3,20,100,77,79.3814433,7.095190728,1.618968463,0.563304764,0.142685587,1.127812527,11824.53214,193.5424739,262.7416322,0.176583853,1.091429183,BOCAS2,9.28993,-82.34309,Panama,Almirante,Bocas Del Toro,3,03/04/2015
1888,912344739,100,87,20,16,0,0,13,51,100,36,41.37931034,3.787446314,0.875066373,0.264163481,0.074179999,1.069234793,5656.009537,95.78462734,115.9469904,-0.976798597,2.097048076,BOCAS4,9.23964,-82.33512,Panama,Pastores,Bocas Del Toro,5,04/04/2015
1889,912344740,100,93,1,89,0,1,7,2,100,91,97.84946237,0.321474,0.102211547,0.690273463,0.006199026,1.002525453,256.2565332,277.7257104,584.8129006,-2.248211717,0.439176145,BOCAS6,9.30155,-82.29475,Panama,Long Point,Bocas Del Toro,10,04/04/2015
1890,912344741,100,97,47,46,0,1,3,3,100,94,96.90721649,9.136596661,2.075413663,0.668765789,0.167660478,1.14275054,12318.6794,252.2772657,326.6847594,0.610082295,0.736293941,BOCAS7,9.33324,-82.21558,Panama,Hospital Point,Bocas Del Toro,8,05/04/2015
1891,912344742,100,92,1,84,0,4,8,3,100,89,96.73913043,0.973305556,0.355287532,0.666917143,0.017889741,1.007853982,0,279.2687373,557.649772,-1.950633224,0.526757622,BOCAS8,9.34872,-82.26258,Panama,STRI Point,Bocas Del Toro,8,05/04/2015
1892,912344743,100,100,24,44,9,14,0,9,100,91,91,7.082853085,22.48863386,1.822865309,0.34142906,0.97702014,5637.64373,237.2325683,1460.029398,0.730147997,-0.581633473,BOCAS9,9.27962,-82.10162,Panama,Salt Creek,Bocas Del Toro,6.5,06/04/2015
1893,912344744,100,99,20,73,0,0,1,6,100,93,93.93939394,7.089212527,1.574156292,0.711850463,0.092092333,1.109955743,0,365.3229815,499.2000845,-0.324897595,0.346935423,BOCAS12,9.37805,-82.30373,Panama,Punta Caracal Reef,Bocas Del Toro,3,08/04/2015
1894,912344745,100,100,31,27,1,24,0,17,100,83,83,10.08774257,47.69275171,1.260379905,0.652522099,0.887268017,7687.695996,161.8994265,437.7093926,1.889592125,0.800669179,BOCAS9,9.27962,-82.10162,Panama,Salt Creek,Bocas Del Toro,6,06/04/2015
1895,912344746,100,99,32,26,12,23,1,6,100,93,93.93939394,13.99718252,30.13368481,2.243040778,0.51190917,1.088793406,3880.579612,353.7292067,1756.365229,1.957085305,-1.264029331,BOCAS10,9.265417,-82.119056,Panama,Crawl Cay,Bocas Del Toro,8.2,07/04/2015
1896,912344747,100,84,15,13,0,0,16,56,100,28,33.33333333,2.762206959,0.595704,0.193443286,0.048717836,1.037881788,3843.847998,70.13528775,91.68027884,-1.46899194,2.413724907,BOCAS3,9.237191,-82.328229,Panama,Pastores SE,Bocas Del Toro,3,04/04/2015
1897,912344748,100,100,62,35,0,0,0,3,100,97,97,11.4171221,2.4622432,0.656521304,0.201367056,1.156578058,15887.90506,232.5750898,256.2665994,0.968830766,0.888625077,BOCAS7,9.33324,-82.21558,Panama,Hospital Point,Bocas Del Toro,5.5,05/04/2015
1898,912344749,100,97,3,93,0,1,3,0,100,97,100,1.409321112,0.378385173,0.738175663,0.021206352,1.023561945,0,313.9998295,614.7242083,-1.744484541,0.320029652,BOCAS8,9.34872,-82.26258,Panama,STRI Point,Bocas Del Toro,11.5,05/04/2015
1899,912344750,100,100,34,21,12,29,0,4,100,96,96,12.27722508,54.04805778,2.549681566,0.757242136,0.908519211,8474.831402,220.0170812,1766.500395,2.179507716,-0.910204654,BOCAS9,9.27962,-82.10162,Panama,Salt Creek,Bocas Del Toro,4,06/04/2015
1900,912344751,100,100,25,21,1,47,0,6,100,94,94,15.76061897,79.59959152,1.730179218,1.050737575,0.802817587,2306.308799,247.0695379,501.1904001,3.006725498,0.356534154,BOCAS10,9.265417,-82.119056,Panama,Crawl Cay,Bocas Del Toro,10,07/04/2015
1901,912344752,100,56,17,38,0,0,44,1,100,55,98.21428571,6.744384346,1.612774762,0.423057519,0.093576406,1.117809725,0,253.3500744,270.2037293,-0.503521332,1.171576577,BOCAS12,9.37805,-82.30373,Panama,Punta Caracal Reef,Bocas Del Toro,3.1,08/04/2015
1902,912344753,100,100,27,34,0,0,0,39,100,61,61,4.7560677,1.744313433,0.647815723,0.196952044,1.293047899,16145.02635,200.9444049,261.9400446,0.437348208,0.808592636,BOCAS4,9.23964,-82.33512,Panama,Pastores,Bocas Del Toro,2,04/04/2015
1903,912344754,100,97,32,10,0,0,3,55,100,42,43.29896907,5.502785304,1.27038333,0.32388145,0.118893203,1.115955214,10049.10222,97.16581123,83.64119406,-0.363846072,2.034016227,BOCAS6,9.30155,-82.29475,Panama,Long Point,Bocas Del Toro,4,04/04/2015
1904,912344756,100,78,8,57,0,7,22,6,100,72,92.30769231,3.5144915,1.052228808,0.541296184,0.063017522,1.055192573,1043.39194,250.080736,393.5206685,-0.954353068,0.874160675,BOCAS11,9.291093,-82.345202,Panama,Almirante-Pondsak,Bocas Del Toro,8,08/04/2015
1905,912344757,100,83,3,69,0,6,17,5,100,78,93.97590361,1.864163941,0.602248486,0.576428446,0.031027388,1.015707963,0,252.2392596,464.1864941,-1.670027264,0.798379957,BOCAS13,9.357578,-82.271572,Panama,Casa Blanca,Bocas Del Toro,10,08/04/2015
1906,912344794,100,100,0,8,35,11,0,46,100,54,54,1.510595558,0.687477422,3.907292706,0.03246287,1,0,180.0804967,4341.219109,-2.643770711,-2.438228475,NIC15,11.12435,-85.80162,Nicaragua,El Toro,Nicaragua,6,26/03/2015
1907,912344795,100,100,0,11,31,38,0,20,100,80,80,5.845666072,28.6160108,3.990968209,0.393957517,0.890044257,0,226.7310345,3965.909097,-0.141263085,-2.296623539,NIC16,11.133431,-85.804954,Nicaragua,La Chanchera,Nicaragua,7,26/03/2015
1908,912344796,100,100,0,0,25,68,0,7,100,93,93,10.63752041,58.6064015,3.790794032,0.784435179,0.772234533,0,231.0649298,3263.127695,1.224512339,-1.828218724,NIC18,11.19165,-85.83711,Nicaragua,El Bajo de la Paloma Sur,Nicaragua,7,30/03/2015
1909,912344797,100,100,0,11,67,21,0,1,100,99,99,2.928667464,3.186820382,7.473322148,0.082104073,0.992146018,0,328.4300532,8285.675709,-2.016724354,-4.938811479,NIC17,11.190441,-85.838316,Nicaragua,El Canal de la Paloma Sur,Nicaragua,10,30/03/2015
1910,912344798,100,99,0,5,60,30,1,4,100,95,95.95959596,4.388625375,13.12111934,6.841840992,0.209312124,0.95287611,0,302.4452714,7424.327399,-1.116217255,-4.423522693,NIC22,11.202679,-85.846002,Nicaragua,El Fraile(3),Nicaragua,9,01/04/2015
1911,912344799,100,100,0,1,60,37,0,2,100,98,98,5.753142421,30.42787634,7.083731653,0.411135851,0.882190275,0,287.8446407,7442.089384,-0.312301784,-4.351763759,NIC24,11.355888,-86.004056,Nicaragua,Bajo de la Anciana,Nicaragua,6,01/04/2015
1912,912344802,100,80,0,1,77,2,20,0,100,80,100,0.274653738,0.124995895,8.371445732,0.00590234,1,0,270.0640864,9407.694312,-3.552689236,-5.339829761,NIC29,11.384996,-86.038129,Nicaragua,Punta Gigante Norte,Nicaragua,8.2,03/04/2015
1913,912344803,100,100,0,0,92,7,0,1,100,99,99,0.961288082,0.437485632,10.01344324,0.02065819,1,0,334.6609718,11239.65668,-3.121323522,-6.236944861,NIC27,11.364208,-86.01166,Nicaragua,Manzanillo,Nicaragua,8,02/04/2015
1914,912344804,100,97,0,0,95,1,3,1,100,96,98.96907216,0.137326869,0.062497947,10.3125183,0.00295117,1,0,324.4418383,11596.54998,-3.737963481,-6.389590317,NIC31,11.350816,-86.002038,Nicaragua,la Anciana SE,Nicaragua,8,04/04/2015
1915,912344805,101,99,0,0,88,5,2,6,101,93,93.93939394,0.686634344,0.312489737,9.570602775,0.01475585,1.01,0,314.3572825,10748.35765,-3.258089161,-6.005296265,NIC32,11.381445,-86.031562,Nicaragua,Bahia Rendonda,Nicaragua,8,04/04/2015
1916,912344808,100,81,7,54,3,9,19,8,100,73,90.12345679,3.50855384,1.033672448,0.831100202,0.054351514,1.031415927,0,250.8205125,740.104046,-1.332741612,0.390192785,NIC15,11.12435,-85.80162,Nicaragua,El Toro,Nicaragua,13,26/03/2015
1917,912344809,100,99,6,34,0,11,1,48,100,51,51.51515152,3.1722212,2.839109663,0.380118163,0.069363483,1.007853982,0,169.3935036,247.2692924,-1.255150164,1.570641626,NIC16,11.133431,-85.804954,Nicaragua,La Chanchera,Nicaragua,4.5,26/03/2015
1918,912344811,100,96,5,64,0,5,4,22,100,74,77.08333333,1.736052004,0.522719264,0.561770183,0.033925186,1.023776647,1043.39194,233.3593473,431.0299406,-1.520405246,0.852254112,NIC18,11.19165,-85.83711,Nicaragua,El Bajo de la Paloma Sur,Nicaragua,8,30/03/2015
1919,912344812,100,87,2,75,0,4,13,6,100,81,93.10344828,1.165512122,0.37195685,0.605549442,0.019039988,1.007853982,0,255.1248124,499.0059316,-1.936307329,0.714387356,NIC17,11.190441,-85.838316,Nicaragua,El Canal de la Paloma Sur,Nicaragua,11,30/03/2015
1920,912344815,100,91,0,84,0,1,9,6,100,85,93.40659341,0.137326869,0.062497947,0.645815873,0.00295117,1,0,260.4034735,551.6330162,-2.538216632,0.566763013,NIC21,11.203824,-85.846228,Nicaragua,El Fraile(2),Nicaragua,11,01/04/2015
1921,912344816,100,72,6,62,1,1,28,2,100,70,97.22222222,1.242209653,0.300779547,0.624005437,0.022438304,1.015152715,1537.539199,208.614586,532.2338006,-1.79998306,0.770477898,NIC23,11.354028,-86.003034,Nicaragua,La Anciana,Nicaragua,8,01/04/2015
1922,912344817,100,91,1,90,0,0,9,0,100,91,100,0.048799882,0.054925831,0.708321455,0.009633535,1.015922665,1043.39194,277.0803686,591.3077687,-2.268015415,0.359597694,NIC25,11.350361,-85.998949,Nicaragua,Piedra Cagada1,Nicaragua,6,02/04/2015
1923,912344818,100,78,10,62,0,0,22,6,100,72,92.30769231,1.706124058,0.412348231,0.551025232,0.038864236,1.038651738,3349.700738,209.6260912,411.8732917,-1.400066243,0.915194141,NIC28,11.386278,-86.03662,Nicaragua,Gigante,Nicaragua,6.5,02/04/2015
1924,912344819,100,93,0,89,0,2,7,2,100,91,97.84946237,0.274653738,0.124995895,0.688402324,0.00590234,1,0,279.0946408,585.9205323,-2.36068976,0.455196986,NIC29,11.384996,-86.038129,Nicaragua,Punta Gigante Norte,Nicaragua,8.1,03/04/2015
1925,912344820,100,98,0,89,3,1,2,5,100,93,94.89795918,0.137326869,0.062497947,1.009514243,0.00295117,1,0,285.8401076,950.5344818,-2.591349747,-0.088301759,NIC33,11.347326,-85.989354,Nicaragua,El Flor,Nicaragua,7,04/04/2015
1926,912344821,99,98,0,11,82,2,1,3,99,95,96.93877551,0.274653738,0.124995895,8.990336041,0.00590234,0.99,0,317.5578924,10083.44455,-3.506523267,-5.758801551,NIC30,11.384426,-86.039073,Nicaragua,Punta Gigante,Nicaragua,14,04/04/2015
1927,912344823,101,98,0,2,95,1,3,0,101,98,100,0.137326869,0.062497947,10.32778993,0.00295117,1.01,0,330.5611372,11609.64734,-3.712154945,-6.419979601,NIC21,11.203824,-85.846228,Nicaragua,El Fraile(2),Nicaragua,8,01/04/2015
1928,912344824,101,99,0,15,82,1,2,1,101,98,98.98989899,0.137326869,0.062497947,9.01647193,0.00295117,1.01,0,326.4035701,10108.09513,-3.604992116,-5.821913109,NIC23,11.354028,-86.003034,Nicaragua,La Anciana,Nicaragua,7,01/04/2015
1929,912344826,100,94,0,36,57,0,6,1,100,93,98.93617021,0,0,6.459755912,0,1,0,302.776731,7192.755891,-3.762647269,-4.495427608,NIC29,11.384996,-86.038129,Nicaragua,Punta Gigante Norte,Nicaragua,8,03/04/2015
1930,912344827,100,100,0,1,94,4,0,1,100,99,99,0.549307475,0.24999179,10.2248698,0.01180468,1,0,334.3007856,11485.67836,-3.363028885,-6.347963987,NIC31,11.350816,-86.002038,Nicaragua,la Anciana SE,Nicaragua,9,04/04/2015
1931,912344828,101,100,0,16,79,3,1,2,101,98,98,0.411980607,0.187493842,8.707403199,0.00885351,1.01,0,326.1106728,9751.573986,-3.324780781,-5.654739607,NIC32,11.381445,-86.031562,Nicaragua,Bahia Rendonda,Nicaragua,9,04/04/2015
1932,912345033,100,100,7,79,0,4,0,10,100,90,90,3.517294042,0.987061982,0.676012967,0.054400105,1.054977871,0,316.0895122,533.2125803,-1.082692863,0.464470688,TCI1,21.816596,-72.183419,Turks and Caicos Islands,Cathedral,Turks and Caicos Islands,8,30/04/2015
1933,912345034,100,100,9,80,0,5,0,6,100,94,94,4.270825558,1.171524989,0.703289945,0.064586583,1.062831853,0,334.6215055,542.9840078,-0.881932576,0.389223197,TCI1,21.816596,-72.183419,Turks and Caicos Islands,Cathedral,Turks and Caicos Islands,7.9,30/04/2015
1934,912345035,100,100,9,83,0,2,0,6,100,94,94,3.858844951,0.984031147,0.712975272,0.055733073,1.062831853,0,333.6216936,557.9976494,-0.995248658,0.363068848,TCI2,21.815083,-72.1862,Turks and Caicos Islands,Piranha Cove,Turks and Caicos Islands,9,30/04/2015
1935,912345036,100,100,7,90,0,0,0,3,100,97,97,1.610600455,0.497334038,0.781509669,0.048306033,1.07132994,3130.175819,309.9566369,599.6087589,-1.13314495,0.203873128,TCI2,21.815083,-72.1862,Turks and Caicos Islands,Piranha Cove,Turks and Caicos Islands,10,30/04/2015
1936,912345037,100,82,23,35,0,1,18,23,100,59,71.95121951,7.563308142,1.621080052,0.446560125,0.095657039,1.104627214,256.2565332,255.9654688,251.8293767,-0.334737494,1.15930065,TCI3,21.492217,-72.216083,Turks and Caicos Islands,G-Spot,Turks and Caicos Islands,15,02/05/2015
1937,912345038,100,95,14,31,0,10,5,40,100,55,57.89473684,6.470460593,1.871497101,0.403262003,0.108381397,1.102316463,1043.39194,232.8276327,236.1936453,-0.320161534,1.268151735,TCI4,21.492267,-72.218033,Turks and Caicos Islands,Rock'n'Roll,Turks and Caicos Islands,14,02/05/2015
1938,912345091,100,100,0,62,0,27,0,11,100,89,89,3.707825459,1.687444581,0.592419634,0.079681589,1,0,281.3071074,447.7094978,-1.007932351,0.763975532,CAN75,28.033,-17.183,Spain,Tapahuga,Canary Islands,7.4,03/05/2015
1939,912345092,99,99,0,56,0,33,0,10,99,89,89.8989899,4.531786673,2.062432266,0.57304898,0.097388609,0.99,0,283.3067311,417.6822146,-0.816550018,0.827652698,CAN75,28.033,-17.183,Spain,Tapahuga,Canary Islands,8.6,03/05/2015
1940,912345093,101,98,0,63,1,31,3,3,101,95,96.93877551,4.257132935,1.937436371,0.726191373,0.091486269,1.01,0,301.3178994,582.4873883,-0.866060212,0.472737422,CAN76,28.084283,-17.112481,Spain,San Sebastian,Canary Islands,5.4,03/05/2015
1941,912345094,100,94,0,78,0,16,6,0,100,94,100,2.197229902,0.999967159,0.666111577,0.047218719,1,0,292.9393778,535.5029031,-1.421723344,0.549957266,CAN76,28.084283,-17.112481,Spain,San Sebastian,Canary Islands,5,03/05/2015
1942,912345095,101,98,0,77,3,12,3,6,101,92,93.87755102,1.647922426,0.749975369,0.966365562,0.03541404,1.01,0,286.446435,888.9357854,-1.713457526,0.045472803,CAN77,28.179022,-17.173507,Spain,El Pescante,Canary Islands,8.4,05/05/2015
1943,912345097,99,99,0,84,1,13,0,1,99,98,98.98989899,1.785249295,0.812473317,0.807210782,0.038365209,0.99,0,304.4979766,692.2152695,-1.592547735,0.269598577,CAN78,28.049607,-17.29956,Spain,La Rajita,Canary Islands,6.3,05/05/2015
1944,912345098,99,99,0,94,1,3,0,1,99,98,98.98989899,0.411980607,0.187493842,0.839495205,0.00885351,0.99,0,301.1652703,742.2607416,-2.259252948,0.162539376,CAN78,28.049607,-17.29956,Spain,La Rajita,Canary Islands,7.5,05/05/2015
1945,912345099,100,75,0,70,1,1,25,3,100,72,96,0.137326869,0.062497947,0.647420887,0.00295117,1,0,220.9478435,582.0042283,-2.651869677,0.670262765,CAN79,27.730136,-17.942626,Spain,Bonanza,Canary Islands,6.6,08/05/2015
1946,912345100,99,79,0,78,0,1,20,0,99,79,100,0.137326869,0.062497947,0.60000098,0.00295117,0.99,0,242.0455768,512.3409529,-2.584872318,0.708367297,CAN79,27.730136,-17.942626,Spain,Bonanza,Canary Islands,7.3,08/05/2015
1947,912345101,100,100,0,45,44,7,0,4,100,96,96,0.961288082,0.437485632,5.148746263,0.02065819,1,0,310.1310066,5675.817885,-2.681789,-3.6755267,CAN80,27.646882,-18.003,Spain,La Restinga - Reserva integral,Canary Islands,7.9,09/05/2015
1948,912345102,100,100,0,48,42,5,0,5,100,95,95,0.686634344,0.312489737,4.945826102,0.01475585,1,0,305.7651902,5448.27027,-2.808374713,-3.550039497,CAN80,27.646882,-18.003,Spain,La Restinga - Reserva integral,Canary Islands,7.8,09/05/2015
1949,912345393,100,100,33,51,15,1,0,0,100,100,100,1.747722978,1.875050385,2.717666477,0.320857811,1.525447952,34431.93401,266.6202891,2229.9021,0.626386429,-2.133153541,GBR18,-23.202683,150.969783,Australia,Humpy and Halfway Islands,Keppels,5,19/06/2015
1950,912345394,99,92,31,32,28,0,7,1,99,91,98.91304348,1.763033154,1.756806592,3.9168255,0.301845202,1.500681977,30741.14074,260.5878259,3695.783509,0.267680565,-3.090747585,GBR19,-23.216266,150.9634,Australia,Humpy and Halfway Islands1,Keppels,5,19/06/2015
1951,912345395,102,87,6,60,19,1,15,1,102,86,98.85057471,0.688422405,0.423114471,2.6321024,0.061860399,1.130089895,4400.085718,277.8067358,2733.903638,-1.6606931,-1.942946062,GBR20,-23.161533,150.92055,Australia,Middle Island1,Keppels,2,20/06/2015
1952,912345396,89,89,13,44,4,0,0,28,89,61,68.53932584,0.769745716,0.698823577,1.029456863,0.118850271,1.083597435,12776.95981,170.7094373,799.9108992,-1.081244432,0.208609111,GBR21,-23.157483,151.070466,Australia,Barren Island1,Keppels,5,20/06/2015
1953,912345397,100,100,46,46,6,0,0,2,100,98,98,2.515489074,2.496163784,1.943157859,0.430371232,1.705648174,46421.75841,240.3930448,1119.208353,1.491383838,-1.275010919,GBR22,-23.156583,151.0729,Australia,Barren Island2,Keppels,5,21/06/2015
1954,912345401,99,99,34,46,0,16,0,3,99,96,96.96969697,7.382470395,2.933022464,0.901159125,0.29802752,1.412080868,17611.71564,338.4791908,401.9357769,1.445176765,-0.022639552,GBR26,-19.79262,149.07111,Australia,Bait Reef1,GBR - South,3.5,25/06/2015
1955,912345402,99,92,20,38,0,7,7,27,99,65,70.65217391,5.584552941,1.585267245,0.524604967,0.120502341,1.160409483,3684.733732,255.569069,303.4736642,-0.119653587,0.890301785,GBR27,-19.79517,149.07878,Australia,Bait Reef2,GBR - South,5,25/06/2015
1956,912345404,100,100,79,19,2,0,0,0,100,100,100,3.99859737,4.300884171,2.015096847,0.752565943,2.241967885,81384.5713,201.8148327,519.1164075,3.196413416,-1.123276425,GBR18,-23.202683,150.969783,Australia,Humpy and Halfway Islands,Keppels,2,19/06/2015
1957,912345405,100,97,30,37,28,1,3,1,100,96,98.96907216,1.601323332,1.710272891,3.958054474,0.291957207,1.477679956,31301.75819,262.582451,3719.125173,0.201388075,-3.112168703,GBR19,-23.216266,150.9634,Australia,Humpy and Halfway Islands1,Keppels,2,19/06/2015
1958,912345407,100,100,10,89,0,0,0,1,100,99,99,1.924899116,0.616299803,0.793869061,0.079144362,1.162974348,1722.945816,348.8252364,624.9232498,-0.813468414,0.024959045,GBR21,-23.157483,151.070466,Australia,Barren Island1,Keppels,2,20/06/2015
1959,912345408,99,96,7,85,0,0,3,4,99,92,95.83333333,1.316928835,0.224259788,0.709349171,0.026126326,1.036399234,226.5179589,296.8121943,570.8392642,-1.675171679,0.393893931,GBR22,-23.156583,151.0729,Australia,Barren Island2,Keppels,2,21/06/2015
1960,912345411,99,99,42,40,0,14,0,3,99,96,96.96969697,11.7460389,7.830683635,0.988287556,0.40327271,1.484198387,18703.21196,396.5394506,375.2336998,2.420522026,-0.197547209,GBR26,-19.79262,149.07111,Australia,Bait Reef1,GBR - South,5,25/06/2015
1961,912345412,99,91,10,76,0,0,8,5,99,86,94.50549451,3.139478689,0.843274611,0.670213815,0.06079421,1.110116035,298.3013799,320.5680417,533.5320048,-0.932034495,0.385191621,GBR27,-19.79517,149.07878,Australia,Bait Reef2,GBR - South,4,25/06/2015
